letra,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41
I,0.0,0.0,0.1894818946782961,-0.11589995179218178,0.3420125912800356,-0.31847593215833253,0.3303047785290389,-0.5777145644776073,0.20175860245526753,-0.6607494674808614,0.3118604557625204,-0.5255176952961557,0.27076610785571936,-0.6877877941357545,0.23006167491611748,-0.5183558608854463,0.24043902262082573,-0.40742425076159056,0.19819504039347977,-0.5566906587132403,0.13872217121235714,-0.7181464640869027,0.12962955651686053,-0.4885319925621283,0.15222883225628628,-0.35831709064624384,0.08946391442055329,-0.5743644460061332,0.026605599591833343,-0.7067614076551317,0.047627449059569185,-0.49185085532480893,0.07855554867381616,-0.3332595534102076,-0.020463071421186387,-0.5764773319205753,-0.06182037854117927,-0.7693588606932237,-0.0947194590393525,-0.8894996364056297,-0.12028052163145916,-1.0
I,0.0,0.0,0.19003429139955708,-0.11972479709938803,0.3424538521130961,-0.3227774657266244,0.3323977123992379,-0.5777738707662542,0.20385391549188692,-0.6541206536863582,0.31139668798300113,-0.527049700900608,0.2683442520286784,-0.6885276523565178,0.2278580999995412,-0.5201327611982852,0.23982842502721619,-0.41059526907147775,0.19889937519129974,-0.557132178532876,0.137811019782441,-0.7184497167616911,0.12878372036779362,-0.4909311635546391,0.15186343967905558,-0.3616479337662142,0.0909578635907526,-0.5743073720610298,0.02682493395038627,-0.708834344750473,0.048334274948598946,-0.49508748829261995,0.08031647776466216,-0.33650107127852785,-0.01741417482715024,-0.5756139451691532,-0.0599253185488813,-0.7694761975609324,-0.09322154983755498,-0.8895495124683188,-0.11871258799787907,-1.0
I,0.0,0.0,0.1912091160905932,-0.11417564783750601,0.3417969360209153,-0.3171590273812428,0.3389752873498273,-0.5705811010861163,0.21663407509284735,-0.6523598880846292,0.30558073714179734,-0.532252778773039,0.26807818620787305,-0.6938713937106433,0.22718276851612423,-0.52243243099516,0.2372500250938777,-0.4054294842094697,0.19391148575033354,-0.5613751378501427,0.13992516540355276,-0.7221910810708405,0.13047441222161582,-0.4898582511661175,0.1538045309904404,-0.3571932348235219,0.08770056821845433,-0.5787959392455617,0.029565157998366072,-0.7178166863983206,0.05052477779454396,-0.49720128480653786,0.08313672307859003,-0.3332628156593774,-0.01845783497335396,-0.5809603277426612,-0.06271271631421124,-0.7717832307752646,-0.09713493144219666,-0.8904196892879388,-0.12154198887094833,-1.0
I,0.0,0.0,0.19143713666089582,-0.11784867769094777,0.34396834807192794,-0.32041088937466905,0.33812210642605167,-0.5729301820887054,0.21697454829304436,-0.6595813580584801,0.30938663603397737,-0.5344140507028533,0.27040333503632163,-0.6961770050604905,0.2295494815824898,-0.5253271894713013,0.23942775762084484,-0.40776869165689544,0.19599876598592111,-0.563896292843801,0.13957364713627277,-0.723888183798801,0.13111682771760866,-0.4928540290276492,0.15565335198569158,-0.3611435152710075,0.08966908000152586,-0.579946471640914,0.028817302116730604,-0.7144251881463353,0.05007864174495721,-0.4974499318943499,0.08353611498452568,-0.338238961295968,-0.01715680191125593,-0.5803860724986603,-0.0612828415906055,-0.7722800925443928,-0.09612876806981907,-0.8903584820893884,-0.12165826721968533,-1.0
I,0.0,0.0,0.19127653418194573,-0.1068081668454852,0.34326191688399277,-0.3145589321104552,0.33196769573177415,-0.5679627505350479,0.20739409431747904,-0.6496745988342069,0.30486451307086815,-0.5231530539877418,0.27710653654374173,-0.6818000761207186,0.23328669089853915,-0.5167097895947814,0.23601687574468622,-0.40685994085903787,0.19465054031466542,-0.5567503475616361,0.14362750667546903,-0.7114670330707754,0.13287305362999435,-0.48644633837150025,0.15368712629049958,-0.362948422416326,0.08809229984938168,-0.5719011199153066,0.030741979913802727,-0.7034758482342345,0.049198107316963294,-0.48583800199344856,0.07691923253885784,-0.33090633673513664,-0.019574875061653476,-0.5708913113400327,-0.06601368914193267,-0.7637269041690503,-0.09993339023064446,-0.8837680848815574,-0.12743280723471448,-1.0
I,0.0,0.0,0.19157779609340264,-0.1075053645819752,0.34528664411358223,-0.3178839533891186,0.33826078288403755,-0.5657296211075217,0.21522754871693986,-0.6416495549072103,0.29806817285358134,-0.5322780980811614,0.26325450316263604,-0.6865711004745522,0.22410328714121006,-0.5182541021186674,0.233064556856317,-0.405166799632822,0.18725543332058134,-0.5615109026195928,0.1352926366676976,-0.7128223163969549,0.12931002613222303,-0.4845093053753425,0.15290193270185137,-0.35735212617668444,0.08223617000699433,-0.57505991728922,0.02555962137488435,-0.7105122701300142,0.04766898557000891,-0.4899894144196927,0.07957298224546994,-0.3321117721093229,-0.021232885077302463,-0.5724425690183467,-0.06592073588762583,-0.7671889425411268,-0.09892758284693687,-0.8853789931518854,-0.12389174469970059,-1.0
I,0.0,0.0,0.18855642230680533,-0.10895715426654508,0.3456464516319577,-0.3194588321870312,0.34201060857587395,-0.5708459008162557,0.21541939397966806,-0.6538693490423281,0.30121259033102676,-0.5288851314627422,0.26844463477694797,-0.6909596573030459,0.2271130292033231,-0.5235536883280644,0.23613565128788241,-0.40827388519094165,0.1913066039225724,-0.5600553605057594,0.13849011358010108,-0.7205964790948048,0.12869205062352354,-0.4968293640392167,0.15066269757764972,-0.3662868630783247,0.08613649219657246,-0.5757958585452115,0.03002199899172997,-0.7094003336561602,0.04917199207987074,-0.49413665135392454,0.07807607475309075,-0.33624944059062145,-0.01868523721213747,-0.5779187222782144,-0.059426729985040026,-0.7710748740995611,-0.09280428280948824,-0.889209172549951,-0.11867036748530153,-1.0
I,0.0,0.0,0.18641816188965696,-0.10994406339509064,0.34179813175082024,-0.31933960322225496,0.3371321148177994,-0.5724368639468344,0.21243767101874078,-0.6592036156821408,0.30525122558760337,-0.5258308255000483,0.2743735511938346,-0.6840379519449822,0.23172175747652257,-0.5192296294847009,0.24020530604941154,-0.41149612788910345,0.19607298375706647,-0.5605272543699071,0.14425607331799897,-0.7175801864662193,0.13299020548947485,-0.4963009611900316,0.1544820004622321,-0.37100965103107514,0.09012918449459975,-0.5784964250383053,0.035137179805430456,-0.7100753960053201,0.05334594485090162,-0.49538432315811315,0.08136646241225641,-0.3389887878146816,-0.0165922163213581,-0.5812921547311737,-0.05712903327052031,-0.770953319042454,-0.09063295225680539,-0.8888607364816474,-0.1162610315112666,-1.0
I,0.0,0.0,0.19054132935780446,-0.10646340346318037,0.34194637810216844,-0.31407432541875663,0.3356336924255288,-0.5703573375244998,0.2100707515396598,-0.6584308913065151,0.3055704210210963,-0.5257942006319954,0.2840694099721205,-0.677115783423984,0.23910946908633401,-0.5132895885289616,0.2430241502806744,-0.4057639662161543,0.19377804069851048,-0.5629657480676249,0.14729576509203599,-0.7161746277876947,0.1354212569154701,-0.49189339518762,0.15554328322925765,-0.362704620643736,0.0845655058222561,-0.5804117427880833,0.03355888826490185,-0.709547654185485,0.05487194604853349,-0.4882428645283579,0.08373472843582162,-0.3242929368311005,-0.024850097875289724,-0.5783852671071543,-0.06461371535987455,-0.767911541453834,-0.09493097766342085,-0.888745791288203,-0.11804656549376286,-1.0
I,0.0,0.0,0.19151211448140593,-0.10683762171207307,0.344096917840176,-0.3175062680257016,0.33557684482660605,-0.5748940191092948,0.20692747156287858,-0.659446938616193,0.30448152028400577,-0.5283951881849683,0.28195118539317554,-0.6841216700569612,0.23714870340913968,-0.5200493121704698,0.24069765649511993,-0.408698811399677,0.19179085454152792,-0.5641475062398492,0.14238570165838527,-0.7193763415945141,0.1321297497480276,-0.4956123405728678,0.15299825189747934,-0.36406062320758165,0.08326007446217298,-0.5807911924936507,0.029799993337089093,-0.7105362168157617,0.051654548290275513,-0.4901949962202069,0.08055061500159363,-0.32598391056185744,-0.02477554526063998,-0.5785816585311199,-0.06541855594168396,-0.7683469964442928,-0.09740790390292438,-0.888553036190711,-0.12230891741123039,-1.0
I,0.0,0.0,0.18904745853766927,-0.1094869585389539,0.3465679312226192,-0.3205331206756071,0.3368537088282655,-0.5762848123910808,0.21389725810604945,-0.6677014723790418,0.3074220408561087,-0.5355089310526334,0.27451871671714995,-0.6991695723525949,0.23314349233128492,-0.5296994101715182,0.24100154561964893,-0.41512912086158865,0.19370126634062426,-0.5667969338897642,0.13890855665281557,-0.7179273562908974,0.13235370049887651,-0.4904533184990093,0.15771751867751516,-0.36406739727149107,0.08793953377467768,-0.5810944750790069,0.02826733542681405,-0.7017056019326171,0.049773320445019774,-0.4882652999064871,0.08050764683490265,-0.3361801057558896,-0.01776451466473878,-0.5817082805978031,-0.05888940154459194,-0.7721310414280601,-0.09292425866987863,-0.889554208616467,-0.12072193673460271,-1.0
B,0.0,0.0,0.1629402467233379,-0.08903841134571226,0.2664682462439874,-0.2826675856475142,0.21505736126340005,-0.47408687280318834,0.1198812998117466,-0.538651325644542,0.2543409488906048,-0.45502903354336516,0.27186269992826667,-0.6633704096517363,0.26866032700777964,-0.7975714938099124,0.26561462316989487,-0.9128852872904069,0.1708430306462735,-0.4953606926479614,0.19008969880470428,-0.724762279717955,0.19862613266025658,-0.8759305442761113,0.2054770536327559,-1.0,0.09347294530089231,-0.4926181035390354,0.10695420476053293,-0.7118494703955353,0.11777385014270496,-0.8520896263604871,0.1211284236239915,-0.967966927522269,0.009991242374315208,-0.46049782718127336,0.02189589224362787,-0.6285743688974633,0.036562190144404344,-0.7389429305446147,0.045360574164428735,-0.8385062002432636
B,0.0,0.0,0.16575405250925312,-0.09475648706211404,0.2690628399053632,-0.28506738945543214,0.21760902640397214,-0.47620696774080196,0.1231996168626553,-0.5449732028975243,0.25973230899823696,-0.448955788761634,0.27781431345774044,-0.66026278785403,0.2749892383319634,-0.7948595465055052,0.2724859837509794,-0.9100286117612952,0.1764099569588185,-0.4910415290573273,0.19633729922763068,-0.7234851854109118,0.20553928036286587,-0.8755988236837958,0.2133764925637423,-1.0,0.09860151849332255,-0.48971190026349615,0.11227398438130566,-0.7116235348894925,0.12430694308779709,-0.8528587602448608,0.1298746650019025,-0.9692835364598176,0.013107993064214764,-0.4580366324983707,0.027605119808661933,-0.6296840022863054,0.042219163016759105,-0.7409901228751883,0.05103652433262559,-0.8411333464010731
B,0.0,0.0,0.1687235939412344,-0.10720596191586812,0.2695487047177868,-0.29753422539196167,0.2089483235016283,-0.4839528827838116,0.10768018258982857,-0.5332122181431699,0.2548798151085725,-0.44935095670234537,0.27537939901572067,-0.6589993729387705,0.27346031640208074,-0.7941811041630517,0.27233856354636565,-0.9110488714246462,0.1704882453510018,-0.4890089313519757,0.19203115623603645,-0.7205056629500592,0.20108955260111458,-0.8742128452043993,0.20973610936965859,-1.0,0.09159637672444432,-0.48657171233913615,0.10580992596361993,-0.7081652058406116,0.11863642987146247,-0.8511214727632943,0.12488138431771527,-0.9669966754758614,0.006230707770033472,-0.45439358849775924,0.02046279152001869,-0.6250258912592699,0.03557360472652157,-0.7379881327953438,0.0440640704842549,-0.8387250663283058
B,0.0,0.0,0.16986399026151525,-0.1036047719465329,0.26904149550771644,-0.2967573198917841,0.21046831480850758,-0.4847736042893614,0.10710594802182509,-0.5283137710190515,0.2563908110782079,-0.44980940668312275,0.275317258009627,-0.6589592349064542,0.2732875494006557,-0.7939699387005609,0.27213845437296547,-0.9111926514660227,0.17193396065693328,-0.489790403676214,0.19214961919581844,-0.7215467730004321,0.2018369248840231,-0.8747110225923556,0.21070077621108357,-1.0,0.09265481769477005,-0.4874829652312007,0.10722708106498614,-0.7087070181091814,0.12061513334161285,-0.8520256268009153,0.12656949691959088,-0.9678321538275608,0.006529641227846804,-0.45619135182390064,0.021935789473830604,-0.6290219890546351,0.038454734556614814,-0.742707714311264,0.048621635307208554,-0.8439316865265983
B,0.0,0.0,0.16487771329766934,-0.09923343621881353,0.26680659287255815,-0.2912913076275858,0.21072765951155062,-0.4793535790086839,0.11132621141515518,-0.5394002150328854,0.25976006732192,-0.450137227135878,0.27866276354640224,-0.6637818002057709,0.27717178890175886,-0.7992856461364382,0.27646912403391427,-0.9146734697179688,0.17573418191536608,-0.4902445706149249,0.19644386018064103,-0.722531208781644,0.20619984751300574,-0.8759590416474174,0.21455699124692293,-1.0,0.09713440364361899,-0.4881571503176952,0.11165414493461974,-0.7098637827487162,0.12475411960381279,-0.8529605938567771,0.13069688592879253,-0.969239529003216,0.010762907831571336,-0.45664080023032066,0.026141957691972924,-0.6266492921880684,0.04173086547667669,-0.7390239214320945,0.05065774313669039,-0.8401802532411158
B,0.0,0.0,0.1654472264334202,-0.09501309617032826,0.26853895854138216,-0.2864147319316338,0.21320898265631744,-0.4770985599029204,0.11513457552311036,-0.5387843073800526,0.26061103222337806,-0.44571752228638567,0.27950823150952125,-0.6603946148849169,0.2781289487979599,-0.797297865172759,0.2774399007871384,-0.9133246570012402,0.17559328562467566,-0.4869183491719208,0.19662701540086175,-0.7213290480331592,0.20667604523997035,-0.875909859592245,0.2151228342734477,-1.0,0.09685222122524757,-0.4860067618987653,0.11097062021022282,-0.7094159377482014,0.12433658798167918,-0.8521008809287901,0.13033656201411156,-0.967444907222488,0.010948366283989416,-0.45596172771441706,0.026325494245880196,-0.6262354663642515,0.042363329271130866,-0.7374535812277382,0.05189929023377931,-0.8371483087365089
B,0.0,0.0,0.16471949452728235,-0.09733699748560211,0.26693559808141176,-0.289161601190395,0.21364758530714634,-0.4820517008286634,0.11872781260181614,-0.5479851567888604,0.2602887342342355,-0.4500204640882379,0.27964273958912117,-0.6621208613781304,0.279440672368417,-0.7972348300729445,0.2799970006407722,-0.9124110591215995,0.17700198185860663,-0.4936610712943237,0.19794101501321193,-0.7246802468823219,0.20798455580408007,-0.8766985123679051,0.2165500496508028,-1.0,0.09955424179787936,-0.49424591852037547,0.11529183514876182,-0.713481758025164,0.12820292195461397,-0.8535693626862462,0.1345734997430512,-0.9668733572039294,0.01501981997723492,-0.46494144154546574,0.030607723600421913,-0.6353460851545352,0.04742695043906668,-0.7464952988243791,0.05869444125248567,-0.8454382611952196
B,0.0,0.0,0.1650595120505729,-0.09687112945542686,0.2674277165396277,-0.287413183269037,0.2185940683835052,-0.47913221558295116,0.12696523779294058,-0.5488533477019786,0.2609459416715869,-0.45180478360465065,0.2807581356349802,-0.6636601506488087,0.2807552916864587,-0.7980478859890171,0.2816383030200791,-0.9130263663161072,0.17799476103063586,-0.49481409455338077,0.19901930943935647,-0.7253873596615451,0.2094215713911542,-0.8765698595838568,0.2185912937995818,-1.0,0.10095517826146791,-0.49528979696704684,0.11664683764022747,-0.7131639301870292,0.12940825893748972,-0.8521796715114601,0.13539740642993175,-0.9647498129930435,0.01692863825640707,-0.46609971743637324,0.03199622434619705,-0.6355847602093591,0.04903189217744907,-0.746262496725991,0.060650809179655416,-0.8446402946164193
B,0.0,0.0,0.17088014707092206,-0.09818955739561537,0.2716018086019868,-0.289014608647054,0.2150981955533468,-0.4833373213380844,0.11459531652068618,-0.5405418331937532,0.2615703730848165,-0.44270045928986185,0.28250753746842017,-0.6559396310900388,0.2811911472987682,-0.7915182668744891,0.2799400851090412,-0.9085530988888526,0.1772321601627329,-0.48633864351504413,0.20000018127294322,-0.7209725544397508,0.21065916977549765,-0.8743913760931107,0.21955290841282152,-1.0,0.09941426528821143,-0.48821384239237897,0.11434955224188616,-0.7103128687335687,0.12862723673381854,-0.8523365942941413,0.1342982910423557,-0.9658438548332805,0.014650967314257284,-0.461365297609735,0.030676192699274043,-0.6348849181747879,0.04895638377768909,-0.7494026359316998,0.060839104087760644,-0.8511775629832842
B,0.0,0.0,0.16717690326897208,-0.09463342327828736,0.2701825534007372,-0.2892909957421611,0.21457450565339517,-0.48130493366889454,0.11073266046120084,-0.5284105655950344,0.26378065846038734,-0.44870075576258034,0.2838208024889631,-0.6601459699536361,0.28174868016160376,-0.7952000473262936,0.2796021244617641,-0.9110525364907526,0.17948930790989284,-0.49168457025350815,0.2014255587814646,-0.7228121344727749,0.21209001411040107,-0.8752990353795984,0.21989010384705276,-1.0,0.10093446516497338,-0.4910844511878858,0.11605256357005785,-0.7103805808885928,0.13052346657879085,-0.852095264718262,0.13580038996976979,-0.9672740346540118,0.0158038644529404,-0.4605614914781426,0.031519582295466884,-0.6311839586083793,0.04807482803599631,-0.7433591475490243,0.057079946857904885,-0.8428773303304467
B,0.0,0.0,0.16896478611447635,-0.10078875365205704,0.26639319393966027,-0.29216023925550694,0.21113684725910023,-0.47971761377783634,0.1121579236996445,-0.5345605779404247,0.2609946707342335,-0.4461413563159227,0.2803745481353149,-0.6593373743967872,0.27831614451579423,-0.7950960432590473,0.27646488550203974,-0.9127176326091642,0.1766868859330679,-0.48813933229691286,0.19735517488375143,-0.7213987352322286,0.20707165180735412,-0.8742669905655047,0.21539230886725377,-1.0,0.09773500973998121,-0.48792305100988226,0.11083408135552082,-0.7075946745004991,0.12402396181843671,-0.8483683351920551,0.12915096517529526,-0.9623886772108153,0.012496469126038077,-0.45864159170752017,0.027073172262709576,-0.6299157263208258,0.04385035092528078,-0.7419573142620804,0.05457597778182303,-0.8414693736351646
B,0.0,0.0,0.16787281662465336,-0.09935135635888974,0.2652093344859319,-0.2908443751942778,0.2124841578152267,-0.4787506145735264,0.11463247247463995,-0.5377573465603136,0.2609441523573115,-0.44528063338603363,0.2801842799765388,-0.6593255010204292,0.27829444894310096,-0.7959511254299224,0.27637957456165074,-0.9140123043061165,0.17696815602270893,-0.4883014778226155,0.19671431274077192,-0.7217518010282981,0.20645268718612106,-0.8748512048431464,0.2146464660557299,-1.0,0.09797934363268343,-0.48897262559762217,0.11125385276911065,-0.7093982453193355,0.124679947407574,-0.850695395874642,0.1301403041364635,-0.9653651194574676,0.01244354434109626,-0.4603554732341719,0.027708825247936122,-0.6337410353185151,0.04438936923131013,-0.7462525664199815,0.055033768757397905,-0.8459894089658255
B,0.0,0.0,0.1670727850270354,-0.09190409885437763,0.2694765105308907,-0.28685462046800164,0.2164141549786551,-0.4824709202048238,0.11219109755541437,-0.5293406789244259,0.26270192611940113,-0.44511705357195314,0.28176070791399593,-0.6586611026388006,0.28063883785452565,-0.7951426103873976,0.2802469526959713,-0.9115644659828575,0.1794642035324079,-0.487335248066173,0.19916841032131646,-0.7216662763901747,0.2097232911694838,-0.8751990899703418,0.21815843910665572,-1.0,0.10130091464583178,-0.4869092312000736,0.11402245950286888,-0.7102185856100162,0.12843478283980841,-0.8530169771672865,0.13475117705431613,-0.9682659749680295,0.01637577079607172,-0.4585607498232565,0.03086531012712942,-0.6325717486261289,0.04871423479649249,-0.7467397924512413,0.06100143968661497,-0.8481799266951638
B,0.0,0.0,0.16527035395856657,-0.09489358115286098,0.26821252003647494,-0.2886404594334963,0.2140972144336461,-0.48385852524578427,0.11021517136454229,-0.5309263556360226,0.262387052100756,-0.44381267384972695,0.28260994199262,-0.6573775676468314,0.2808472198324355,-0.7941594851157118,0.27910887930187733,-0.9106129054055466,0.17934524178565484,-0.48627753121371053,0.20069226412689037,-0.7203365082859227,0.2104050694284319,-0.8747175736516785,0.21725804889840314,-1.0,0.1012756816929489,-0.4855647516870346,0.11567881591660646,-0.7090823660212037,0.1290996491135188,-0.8526328328597492,0.13407231730670766,-0.968725892663707,0.016285709508905215,-0.4560528092165346,0.03165972022428313,-0.6289653759960766,0.04858098915574776,-0.7423759689085458,0.05898254066333358,-0.8430004172741756
B,0.0,0.0,0.16569871865372704,-0.09433799200132591,0.26950772790234206,-0.2875591777404296,0.2157274406710177,-0.4830326826029605,0.11184720137709563,-0.530623343744629,0.26296181219271586,-0.44354963152042415,0.28361267080748803,-0.6569095443939515,0.281814704585584,-0.7938701458152906,0.280068592721516,-0.910370369750844,0.17980470700963586,-0.48591143582347157,0.20099815457031348,-0.7200232675521774,0.21069659220687548,-0.8745360812239971,0.21767016697521405,-1.0,0.10181212859490442,-0.48516707488034116,0.11567919660314926,-0.7085202425055468,0.1292609959465783,-0.851571082497356,0.13441011974035463,-0.9673176758263486,0.01702628082006273,-0.45574014498868753,0.031562716103384764,-0.6280130762193545,0.04851100629654086,-0.7412116969491934,0.05914282237415178,-0.8418376571085983
B,0.0,0.0,0.16683199063040838,-0.10111681487514845,0.26633083032503074,-0.2961450432000072,0.20627615854564632,-0.4890671105658737,0.10459930219670333,-0.5415591973614086,0.2575800775510797,-0.44596032727650575,0.27675786683694165,-0.6588135165241563,0.2746299885589532,-0.794358287440658,0.27337282812843916,-0.9107232439836742,0.1727175935702211,-0.48938113880872336,0.1925913845230793,-0.7232558548774725,0.20240111846287748,-0.8754229639908695,0.21152944533268978,-1.0,0.09389406054369552,-0.48895237887741433,0.10682110264205501,-0.7122660534980665,0.1203410065998304,-0.8541694598909748,0.12664489487979638,-0.9702974113514401,0.009685400542779348,-0.45779242544605,0.02365508344478298,-0.6266640633816114,0.03949091950709647,-0.7383320037585627,0.04960497523527328,-0.839287370268697
B,0.0,0.0,0.16624774156575248,-0.09896039691971006,0.26631547280623813,-0.2916435405556053,0.21022389654375462,-0.48380770184031674,0.1111101195632433,-0.5428518442732243,0.2600539409786554,-0.4460272647001716,0.27946125950825657,-0.6600836409358833,0.2773337386285243,-0.7954377100914668,0.27610962630691144,-0.9120498513084888,0.1755541464730778,-0.48908272100410954,0.19636182495779433,-0.7228761131819356,0.20690747103818433,-0.8751141199941018,0.21653151210778715,-1.0,0.09709808410874507,-0.489621712481407,0.11091065576599222,-0.7110980583130075,0.12512647754672776,-0.8522843345623492,0.13158259289689966,-0.9671856606375521,0.012093669203131324,-0.4602534047759065,0.027596977157874444,-0.6313770984745307,0.04405535486394317,-0.7435809573077059,0.05462379879882497,-0.8441406899523163
B,0.0,0.0,0.16865175017964298,-0.09586215215721122,0.26909558803600975,-0.2896427488625654,0.2142123254247361,-0.48071560604173336,0.1102876899521687,-0.5313359553179445,0.26414794604574116,-0.44456120281940814,0.2854897558217734,-0.6567588377531519,0.28517997087235075,-0.7921986151236563,0.28459740384484405,-0.9083835587044585,0.17973449632351549,-0.4885843684424347,0.20146999699062038,-0.7228570598038019,0.21298673696322842,-0.8758212425690581,0.22261647092592418,-1.0,0.10082962965251425,-0.4890672313384409,0.11501710627997004,-0.7116257404611583,0.12994372754989456,-0.8534189880760881,0.13670458044992964,-0.9675377390669856,0.015544470921430477,-0.4598306799161755,0.0306222633146793,-0.6308257931498767,0.04831946579930626,-0.7435328881099172,0.0598070668884124,-0.8437143355864126
B,0.0,0.0,0.1666766256031578,-0.09748274045087434,0.2669382245651681,-0.28722478835100046,0.21645510289601202,-0.47481514555995585,0.11301241180036603,-0.524822059607072,0.26426703464995377,-0.4453601840271361,0.2860454424520812,-0.6575317650378423,0.2848271831471538,-0.7927135050043831,0.28356325050160114,-0.9091857073826752,0.18007831857099046,-0.48851770815660017,0.20149617317649537,-0.7215108685037904,0.21236348609758152,-0.8746513379837013,0.22104744521405736,-1.0,0.10064068068408577,-0.48799652770529434,0.11436902209875165,-0.708035761945505,0.12927863581857485,-0.8494199695894009,0.13571584485242538,-0.9637706032649713,0.015281690328305857,-0.45734985624806396,0.030428567245517884,-0.6268745859102227,0.048026953715673365,-0.7394476019604791,0.05924052940165262,-0.8389947493871577
B,0.0,0.0,0.16800233655221522,-0.09093822670241428,0.26930321702649285,-0.28570412904729836,0.22008784000427978,-0.47823432749709766,0.1197257428536848,-0.5368387948681614,0.2663602479388077,-0.44570501740646196,0.2870090113281856,-0.6598636187101011,0.2865195058739607,-0.7957259308617719,0.2855430091895587,-0.9115011293405546,0.18258644234014756,-0.4905589141010465,0.20471880743648807,-0.7239437168598207,0.21602380634943538,-0.8764545921010204,0.22435063703802618,-1.0,0.10414579482409267,-0.4914173819343085,0.11915941388688352,-0.7133028222933173,0.1338933255243397,-0.8546270766704941,0.13983485598699252,-0.9687840926161919,0.01944123745079192,-0.46272603485287217,0.03620748019367626,-0.6346374310831983,0.05432944841486205,-0.7475691120033037,0.06560281000853928,-0.8470367739488396
B,0.0,0.0,0.16821986815388232,-0.09342157485730389,0.27146475303091916,-0.28934914668316547,0.21980642294688837,-0.4825051041369492,0.11790573790788629,-0.536910356218886,0.26660719106108155,-0.4487282381014494,0.2878570716099777,-0.6608929292619282,0.2870987227625326,-0.7957603751566815,0.28595101563083086,-0.9100587943564672,0.1823708306333315,-0.4927921285733318,0.2053723351940967,-0.7250813836936862,0.21713574039804945,-0.8770201884572218,0.22572973289686887,-1.0,0.10386344977578069,-0.4925620151767423,0.11902052187402565,-0.7134918016435077,0.13409675086022232,-0.8545625439004604,0.14010997174327464,-0.9686973238070061,0.018564759238888954,-0.46240697636298067,0.03466460571370378,-0.6328260701249476,0.052185658752784,-0.745224780820303,0.06246256908110189,-0.8450149653923124
B,0.0,0.0,0.16889570110255084,-0.10149327538334216,0.2700557491614755,-0.2950292509999434,0.21216790836088206,-0.48599674749492056,0.11063049552276771,-0.538308068417378,0.2628665735898624,-0.4455586110884303,0.28486982693167084,-0.6574962795193633,0.2843369700132364,-0.7929088053943361,0.28361445452137324,-0.9092423063291367,0.17840568401166373,-0.48792840611980803,0.20122670049654987,-0.7201434348743487,0.21211101078885347,-0.8737772687366459,0.22089045955318254,-1.0,0.1000967049542236,-0.4880736483287977,0.11561928300552499,-0.7068677530988433,0.13101851325668104,-0.8479429819389953,0.13745784018908402,-0.9616467830803076,0.01534045003887652,-0.46008394762606386,0.03134198571550196,-0.6319172647942578,0.04914806693636767,-0.7449645125799067,0.060025892578918015,-0.8455541206427948
B,0.0,0.0,0.169995453953971,-0.10106142356024655,0.26985027647666915,-0.30071633733895464,0.2097311214827482,-0.4913253036607957,0.10183694606233668,-0.5357397963885183,0.2650124234390559,-0.444762469094985,0.28629192596535064,-0.6564779480466243,0.2854862454183507,-0.7918411458493315,0.28441926495908837,-0.9089897222499912,0.18025693816539676,-0.48878358084338647,0.20181414602190256,-0.721572831399216,0.21294134762899125,-0.874600336094656,0.2221729904549788,-1.0,0.10080249719781499,-0.49021127106665097,0.11661194470801707,-0.7126209184018246,0.13219073902289052,-0.8546094616956529,0.13866487542772765,-0.9695233409305544,0.015395472495583802,-0.4623919406534355,0.03208159761684427,-0.636795984177079,0.05060338429112119,-0.7508694173409876,0.06242066060638893,-0.8520900083604802
B,0.0,0.0,0.16693937054902425,-0.08894768350116583,0.27148164857897494,-0.2897899708187482,0.22505336909709261,-0.48555975025662734,0.12091536393428252,-0.5367926920600489,0.2699867225130453,-0.4454289720539684,0.2926122281584992,-0.6586998498325617,0.29288821343882043,-0.7947520358871306,0.2929034493290121,-0.9102883653107304,0.18754455541289783,-0.4902242284743482,0.20885455673125455,-0.7222077709301302,0.22100764890386815,-0.875211728435215,0.22942600001182695,-1.0,0.10953018845543902,-0.4913384659963107,0.12336889881734012,-0.7103086102607111,0.1389022715042589,-0.8508295037795791,0.1441139199336578,-0.9643800192779232,0.023778493810506573,-0.46405446517677285,0.03886418177877975,-0.6365077669994097,0.05691989435058062,-0.7499208116346545,0.06747822711285795,-0.849992086381236
B,0.0,0.0,0.1676523015550692,-0.09490607071621339,0.27244239701599704,-0.2917144294729897,0.2232841774932878,-0.4877498277766766,0.11958258888040285,-0.5399453459505688,0.2707350643914245,-0.44745324327358765,0.29350908659957003,-0.6596179622342321,0.2930701770192405,-0.7946155434841368,0.2924576580123003,-0.9098689855249242,0.18814951063626295,-0.4923263940386473,0.2104688216875252,-0.7229249688473305,0.22241238788157688,-0.8751416250951213,0.23076525371926143,-1.0,0.10970119773178072,-0.4929265767270499,0.12433200221222072,-0.7110690043759278,0.139220275363263,-0.8509252238903204,0.14430803648778082,-0.9639564652704911,0.023100172292628566,-0.4645939341351478,0.03832991196858536,-0.6339008963929437,0.05635264960558433,-0.745737524724616,0.06693298329607025,-0.8445976627527733
